MatchID,Year,Decade,Date,Time,Stage,StageType,Group,Stadium,HostCity,HostCountry,HomeTeam,AwayTeam,HomeGoals,AwayGoals,TotalGoals,GoalDifference,Result,Winner,ExtraTime,PenaltyShootout,HomePenaltyGoals,AwayPenaltyGoals,HighScoringMatch,Scoreline
M-2022-53,2022,2020s,2022-12-05,18:00,Round Of 16,Knockout Stage,not applicable,Al Janoub Stadium,Al Wakrah,Qatar,Japan,Croatia,1,1,2,0,Draw,Croatia,Yes,Yes,1,3,No,1–1
M-2022-54,2022,2020s,2022-12-05,22:00,Round Of 16,Knockout Stage,not applicable,Stadium 974,Doha,Qatar,Brazil,South Korea,4,1,5,3,Home Win,Brazil,No,No,0,0,Yes,4–1
M-2022-55,2022,2020s,2022-12-06,18:00,Round Of 16,Knockout Stage,not applicable,Education City Stadium,Al Rayyan,Qatar,Morocco,Spain,0,0,0,0,Draw,Morocco,Yes,Yes,3,0,No,0–0
M-2022-56,2022,2020s,2022-12-06,22:00,Round Of 16,Knockout Stage,not applicable,Lusail Stadium,Lusail,Qatar,Portugal,Switzerland,6,1,7,5,Home Win,Portugal,No,No,0,0,Yes,6–1
M-2022-57,2022,2020s,2022-12-09,18:00,Quarter-Finals,Knockout Stage,not applicable,Education City Stadium,Al Rayyan,Qatar,Croatia,Brazil,1,1,2,0,Draw,Croatia,Yes,Yes,4,2,No,1–1
M-2022-58,2022,2020s,2022-12-09,22:00,Quarter-Finals,Knockout Stage,not applicable,Lusail Stadium,Lusail,Qatar,Netherlands,Argentina,2,2,4,0,Draw,Argentina,Yes,Yes,3,4,No,2–2
M-2022-59,2022,2020s,2022-12-10,18:00,Quarter-Finals,Knockout Stage,not applicable,Al Thumama Stadium,Doha,Qatar,Morocco,Portugal,1,0,1,1,Home Win,Morocco,No,No,0,0,No,1–0
M-2022-60,2022,2020s,2022-12-10,22:00,Quarter-Finals,Knockout Stage,not applicable,Al Bayt Stadium,Al Khor,Qatar,England,France,1,2,3,1,Away Win,France,No,No,0,0,No,1–2
M-2022-61,2022,2020s,2022-12-13,22:00,Semi-Finals,Knockout Stage,not applicable,Lusail Stadium,Lusail,Qatar,Argentina,Croatia,3,0,3,3,Home Win,Argentina,No,No,0,0,No,3–0
M-2022-62,2022,2020s,2022-12-14,22:00,Semi-Finals,Knockout Stage,not applicable,Al Bayt Stadium,Al Khor,Qatar,France,Morocco,2,0,2,2,Home Win,France,No,No,0,0,No,2–0
M-2022-63,2022,2020s,2022-12-17,18:00,Third-Place Match,Knockout Stage,not applicable,Khalifa International Stadium,Al Rayyan,Qatar,Croatia,Morocco,2,1,3,1,Home Win,Croatia,No,No,0,0,No,2–1
M-2022-64,2022,2020s,2022-12-18,18:00,Final,Knockout Stage,not applicable,Lusail Stadium,Lusail,Qatar,Argentina,France,3,3,6,0,Draw,Argentina,Yes,Yes,4,2,Yes,3–3
